,scopus_id,title,publication_name,issn,isbn,eissn,volume,page_range,cover_date,doi,citation_count,affiliation,aggregation_type,subtype_description,authors,full_text
24,85053659972,A Survey on Code Injection Attacks in Mobile Cloud Computing Environment,"Proceedings of the 8th International Conference Confluence 2018 on Cloud Computing, Data Science and Engineering, Confluence 2018",,"[{'@_fa': 'true', '$': '9781538617182'}]",,,135-140,20.08.18,10.1109/CONFLUENCE.2018.8443032,2,"[{'name': 'National Institute of Technology Tiruchirappalli', 'city': 'Tiruchirappalli', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['55315389000', '24343028500']",
0,85028664204,TT-XSS: A novel taint tracking based dynamic detection framework for DOM Cross-Site Scripting,Journal of Parallel and Distributed Computing,7437315,,,118,100-106,01.08.18,10.1016/j.jpdc.2017.07.006,29,"[{'name': 'Tianjin University', 'city': 'Tianjin', 'country': 'China'}]",Journal,Article,"['57195533693', '22981884000', '57201579869', '57022407900', '56984876600']",https://api.elsevier.com/content/article/eid/1-s2.0-S0743731517302186
1,85063813018,It's More Than Stealing Cookies - Exploitability of XSS,"Proceedings of the 2nd International Conference on Intelligent Computing and Control Systems, ICICCS 2018",,"[{'@_fa': 'true', '$': '9781538628423'}]",,,490-493,02.07.18,10.1109/ICCONS.2018.8663230,6,"[{'name': 'Wipro Limited', 'city': 'Bengaluru', 'country': 'India'}, {'name': 'National Institute of Technology Tiruchirappalli', 'city': 'Tiruchirappalli', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['58122705400', '35786218500', '57217697241']",
2,85063793998,Web Scanning: Existing Techniques and Future,"Proceedings of the 2nd International Conference on Intelligent Computing and Control Systems, ICICCS 2018",,"[{'@_fa': 'true', '$': '9781538628423'}]",,,123-128,02.07.18,10.1109/ICCONS.2018.8662934,2,"[{'name': 'Muthoot Institute of Science and Technology (Kerala)', 'city': 'Kerala', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['57208108024', '57212618168', '57701613500', '57211264628', '9737370400']",
3,85050557033,"Proceedings - 2017 International Conference on Software Security and Assurance, ICSSA 2017","Proceedings - 2017 International Conference on Software Security and Assurance, ICSSA 2017",,"[{'@_fa': 'true', '$': '9781538648087'}]",,,,21.06.18,,0,,Conference Proceeding,Conference Review,[],
4,85050565484,Development of a plugin based extensible feature extraction framework,Proceedings of the ACM Symposium on Applied Computing,,"[{'@_fa': 'true', '$': '9781450351911'}]",,,1840-1847,09.04.18,10.1145/3167132.3167328,2,"[{'name': 'Pandit Dwarka Prasad Mishra Indian Institute of Information Technology, Design &amp; Manufacturing Jabalpur', 'city': 'Jabalpur', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['54784933500', '57201719365', '57192934153']",
5,85073166952,A Dynamic Detection Technique for XSS Vulnerabilities,"Proceedings - 2018 4th Annual International Conference on Network and Information Systems for Computers, ICNISC 2018",,"[{'@_fa': 'true', '$': '9781538669563'}]",,,34-43,01.04.18,10.1109/ICNISC.2018.00016,7,"[{'name': 'Beijing Institute of Technology', 'city': 'Beijing', 'country': 'China'}]",Conference Proceeding,Conference Paper,"['57211254539', '57316790700', '57203244904', '35409848400', '57211254178']",
6,85048363065,DeepXSS: Cross site scripting detection based on deep learning,ACM International Conference Proceeding Series,,"[{'@_fa': 'true', '$': '9781450364195'}]",,,47-51,12.03.18,10.1145/3194452.3194469,54,"[{'name': 'Sichuan University', 'city': 'Chengdu', 'country': 'China'}]",Conference Proceeding,Conference Paper,"['57026722800', '57207043017', '55715426000', '55511401300']",
7,85042798962,Text-mining and pattern-matching based prediction models for detecting vulnerable files in web applications,Journal of Web Engineering,15409589,,,17,28-44,01.03.18,,4,"[{'name': 'Malaviya National Institute of Technology Jaipur', 'city': 'Jaipur', 'country': 'India'}]",Journal,Article,"['56405866500', '35812070200', '57224916905']",
8,84974822298,An algorithm to find relationships between web vulnerabilities,Journal of Supercomputing,9208542,,15730484,74,1061-1089,01.03.18,10.1007/s11227-016-1770-3,4,"[{'name': 'Universidad Complutense de Madrid', 'city': 'Madrid', 'country': 'Spain'}]",Journal,Article,"['57189711671', '14039837800']",
9,85021441181,Hunting for DOM-Based XSS vulnerabilities in mobile cloud-based online social network,Future Generation Computer Systems,0167739X,,,79,319-336,01.02.18,10.1016/j.future.2017.05.038,27,"[{'name': 'National Institute of Technology Kurukshetra', 'city': 'Kurukshetra', 'country': 'India'}]",Journal,Article,"['56925715300', '34770593700', '57192093993']",https://api.elsevier.com/content/article/eid/1-s2.0-S0167739X17311068
10,84978128190,XSS-secure as a service for the platforms of online social network-based multimedia web applications in cloud,Multimedia Tools and Applications,13807501,,15737721,77,4829-4861,01.02.18,10.1007/s11042-016-3735-1,44,"[{'name': 'National Institute of Technology Kurukshetra', 'city': 'Kurukshetra', 'country': 'India'}]",Journal,Article,"['56925715300', '34770593700']",
11,85120114692,String constraints with concatenation and transducers solved efficiently,Proceedings of the ACM on Programming Languages,,,24751421,2,,01.01.18,10.1145/3158092,33,"[{'name': 'Brno University of Technology, Faculty of Information Technology', 'city': 'Brno', 'country': 'Czech Republic'}, {'name': 'University of Oxford', 'city': 'Oxford', 'country': 'United Kingdom'}, {'name': 'Uppsala Universitet', 'city': 'Uppsala', 'country': 'Sweden'}]",Journal,Article,"['24468124100', '57521103100', '45061277700', '23398282800', '8727483800']",
12,85090273404,When your browser becomes the paper boy an anonymous browser network,IFIP Advances in Information and Communication Technology,18684238,"[{'@_fa': 'true', '$': '9783319998275'}]",1868422X,529,94-107,01.01.18,10.1007/978-3-319-99828-2_7,0,"[{'name': 'Universität Passau', 'city': 'Passau', 'country': 'Germany'}]",Book Series,Conference Paper,"['57192981272', '57218796749', '6602515546']",
13,85082355176,Analysis of vulnerability detection tool for web services,International Journal of Engineering and Technology(UAE),,,2227524X,7,773-778,01.01.18,10.14419/ijet.v7i3.12.16499,3,,Journal,Article,"['57215911080', '56656227700']",
14,85059155733,Preventing Cross-Site Scripting attacks by combining classifiers,IJCCI 2018 - Proceedings of the 10th International Joint Conference on Computational Intelligence,,"[{'@_fa': 'true', '$': '9789897583278'}]",,,135-143,01.01.18,10.5220/0006894901350143,5,"[{'name': 'City, University of London', 'city': 'London', 'country': 'United Kingdom'}, {'name': 'Umm Al-Qura University', 'city': 'Makkah', 'country': 'Saudi Arabia'}]",Conference Proceeding,Conference Paper,"['57200601902', '7201401360']",
15,85054643372,Towards removing cross-site scripting vulnerabilities from mobile web applications,Journal of Engineering and Applied Sciences,1816949X,,18187803,13,6616-6621,01.01.18,10.3923/jeasci.2018.6616.6621,0,"[{'name': 'Universiti Putra Malaysia', 'city': 'Serdang', 'country': 'Malaysia'}]",Journal,Article,"['56304676900', '24463727400', '25825821100', '24764396500']",
16,85053239840,Towards cross-site scripting vulnerability detection in mobile web applications,International Journal of Engineering and Technology(UAE),,,2227524X,7,18-21,01.01.18,10.14419/ijet.v7i4.1.19484,1,"[{'name': 'Universiti Putra Malaysia', 'city': 'Serdang', 'country': 'Malaysia'}]",Journal,Article,"['56304676900', '24463727400', '25825821100', '24764396500']",
17,85051713191,Detecting Cross-Site Scripting in Web Applications Using Fuzzy Inference System,Journal of Computer Networks and Communications,20907141,,2090715X,2018,,01.01.18,10.1155/2018/8159548,27,"[{'name': 'Ahmadu Bello University', 'city': 'Zaria', 'country': 'Nigeria'}]",Journal,Article,"['57203431604', '55204803500', '57203435825']",
18,85051125926,CSES: Cuckoo search based exploratory scale to defend input-type validation vulnerabilities of HTTP requests,Advances in Intelligent Systems and Computing,21945357,"[{'@_fa': 'true', '$': '9789811082276'}]",,712,245-256,01.01.18,10.1007/978-981-10-8228-3_23,1,"[{'name': 'SR University', 'city': 'Warangal', 'country': 'India'}]",Book Series,Conference Paper,"['57203282092', '26031422300']",
19,85048440013,Robust injection point-based framework for modern applications against XSS vulnerabilities in online social networks,International Journal of Information and Computer Security,17441765,,17441773,10,170-200,01.01.18,10.1504/IJICS.2018.091455,9,"[{'name': 'National Institute of Technology Kurukshetra', 'city': 'Kurukshetra', 'country': 'India'}]",Journal,Article,"['56925715300', '34770593700']",
20,85046742768,A Robust server-side javascript feature injection-based design for JSP web applications against XSS vulnerabilities,Advances in Intelligent Systems and Computing,21945357,"[{'@_fa': 'true', '$': '9789811085352'}]",,729,459-465,01.01.18,10.1007/978-981-10-8536-9_43,7,"[{'name': 'National Institute of Technology Kurukshetra', 'city': 'Kurukshetra', 'country': 'India'}, {'name': 'Birla Institute of Technology and Science, Pilani', 'city': 'Pilani', 'country': 'India'}]",Book Series,Conference Paper,"['56925715300', '34770593700']",
21,85045350140,XSS attack detection approach based on scripts features analysis,Advances in Intelligent Systems and Computing,21945357,"[{'@_fa': 'true', '$': '9783319777115'}]",,746,197-207,01.01.18,10.1007/978-3-319-77712-2_19,3,"[{'name': ""Université Mohamed Boudiaf - M'sila"", 'city': ""M'sila"", 'country': 'Algeria'}]",Book Series,Conference Paper,"['56410813400', '57201583744']",
22,85041828433,"3rd International Conference on Advanced Machine Learning Technologies and Applications, AMLTA 2018",Advances in Intelligent Systems and Computing,21945357,"[{'@_fa': 'true', '$': '9783319746890'}]",,723,,01.01.18,,1,,Book Series,Conference Review,[],
23,85041803514,Detecting Cross-Site Scripting Attacks Using Machine Learning,Advances in Intelligent Systems and Computing,21945357,"[{'@_fa': 'true', '$': '9783319746890'}]",,723,200-210,01.01.18,10.1007/978-3-319-74690-6_20,29,"[{'name': 'City, University of London', 'city': 'London', 'country': 'United Kingdom'}, {'name': 'Umm Al-Qura University', 'city': 'Makkah', 'country': 'Saudi Arabia'}]",Book Series,Conference Paper,"['57200601902', '7201401360']",
24,85041056424,Cookie scout: An analytic model for prevention of cross-site scripting (XSS) using a cookie classifier,Advances in Intelligent Systems and Computing,21945357,"[{'@_fa': 'true', '$': '9783319734491'}]",,721,497-507,01.01.18,10.1007/978-3-319-73450-7_47,9,"[{'name': 'Universidad de las Fuerzas Armadas ESPE', 'city': 'Sangolquí', 'country': 'Ecuador'}, {'name': 'Escuela Politécnica Nacional', 'city': 'Quito', 'country': 'Ecuador'}]",Book Series,Conference Paper,"['57200377789', '57209659822', '12240687000', '55953626900', '26534211400']",
0,85041027217,A fuzzy classifier-based penetration testing for web applications,Advances in Intelligent Systems and Computing,21945357,"[{'@_fa': 'true', '$': '9783319734491'}]",,721,95-104,01.01.18,10.1007/978-3-319-73450-7_10,13,"[{'name': 'Covenant University', 'city': 'Ota', 'country': 'Nigeria'}, {'name': 'Kaunas University of Technology', 'city': 'Kaunas', 'country': 'Lithuania'}, {'name': 'Federal University of Technology, Minna', 'city': 'Minna', 'country': 'Nigeria'}]",Book Series,Conference Paper,"['45860990400', '56962766700', '58255103400', '27467587600', '6603451290', '55314549400']",
1,85040691896,Defending the OSN-Based Web Applications from XSS Attacks Using Dynamic JavaScript Code and Content Isolation,Springer Proceedings in Business and Economics,21987246,"[{'@_fa': 'true', '$': '9789811055768'}]",21987254,,107-119,01.01.18,10.1007/978-981-10-5577-5_9,5,"[{'name': 'National Institute of Technology Kurukshetra', 'city': 'Kurukshetra', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['57192093993', '34770593700', '56925715300']",
2,85046395371,WebLogger: Stealing your personal PINs via mobile web application,"2017 9th International Conference on Wireless Communications and Signal Processing, WCSP 2017 - Proceedings",,"[{'@_fa': 'true', '$': '9781538620625'}]",,2017-January,01.Jun,07.12.17,10.1109/WCSP.2017.8171036,29,"[{'name': 'Southeast University, Dhaka', 'city': 'Dhaka', 'country': 'Bangladesh'}, {'name': 'The Hong Kong Polytechnic University', 'city': 'Hong Kong', 'country': 'Hong Kong'}]",Conference Proceeding,Conference Paper,"['57213544410', '23393708100', '57201903773', '7202699718', '57191845946']",
3,85043304561,Cross-site script vulnerability penetration testing technology,Harbin Gongcheng Daxue Xuebao/Journal of Harbin Engineering University,10067043,,,38,1769-1774,25.11.17,10.11990/jheu.201606044,6,"[{'name': 'Beijing University of Technology', 'city': 'Beijing', 'country': 'China'}]",Journal,Article,"['9275444300', '57201068963', '58425360400']",
4,85040517320,Detection and removing cross site scripting vulnerability in PHP web application,"Proceedings - 2017 International Conference on Promising Electronic Technologies, ICPET 2017",,"[{'@_fa': 'true', '$': '9781538622698'}]",,,26-31,14.11.17,10.1109/ICPET.2017.11,11,"[{'name': 'Universiti Sains Malaysia', 'city': 'Minden', 'country': 'Malaysia'}]",Conference Proceeding,Conference Paper,"['57200258754', '56565420900']",
5,85040507227,"Proceedings - 2017 International Conference on Promising Electronic Technologies, ICPET 2017","Proceedings - 2017 International Conference on Promising Electronic Technologies, ICPET 2017",,"[{'@_fa': 'true', '$': '9781538622698'}]",,,,14.11.17,,0,,Conference Proceeding,Conference Review,[],
6,85040637085,"Proceedings - 2017 IEEE International Conference on Software Maintenance and Evolution, ICSME 2017","Proceedings - 2017 IEEE International Conference on Software Maintenance and Evolution, ICSME 2017",,"[{'@_fa': 'true', '$': '9781538609927'}]",,,,02.11.17,,0,,Conference Proceeding,Conference Review,[],
7,85040613801,Detecting DOM-sourced cross-site scripting in browser extensions,"Proceedings - 2017 IEEE International Conference on Software Maintenance and Evolution, ICSME 2017",,"[{'@_fa': 'true', '$': '9781538609927'}]",,,24-34,02.11.17,10.1109/ICSME.2017.11,19,"[{'name': 'National University of Defense Technology China', 'city': 'Changsha', 'country': 'China'}]",Conference Proceeding,Conference Paper,"['55354587500', '35786043900']",
8,85041229832,Prevention of personal data in cloud computing using bio-metric,"IEEE International Conference on Innovations in Green Energy and Healthcare Technologies - 2017, IGEHT 2017",,"[{'@_fa': 'true', '$': '9781509057788'}]",,,,01.11.17,10.1109/IGEHT.2017.8094085,2,"[{'name': 'Dr. N.G.P. Institute of Technology', 'city': 'Coimbatore', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['57200419189', '57200410209']",
9,85040613175,An efficient firewall for web applications (EFWA),"2nd International Conference on Computer Science and Engineering, UBMK 2017",,"[{'@_fa': 'true', '$': '9781538609309'}]",,,1150-1155,31.10.17,10.1109/UBMK.2017.8093398,5,"[{'name': 'Gebze Teknik Üniversitesi', 'city': 'Gebze', 'country': 'Turkey'}]",Conference Proceeding,Conference Paper,"['57200272511', '13103745500']",
10,85043379348,Using precise taint tracking for auto-sanitization,"PLAS 2017 - Proceedings of the 2017 Workshop on Programming Languages and Analysis for Security, co-located with CCS 2017",,"[{'@_fa': 'true', '$': '9781450350990'}]",,2017-January,15-24,30.10.17,10.1145/3139337.3139341,10,"[{'name': 'University of California, Santa Cruz', 'city': 'Santa Cruz', 'country': 'United States'}, {'name': 'San Jose State University', 'city': 'San Jose', 'country': 'United States'}]",Conference Proceeding,Conference Paper,"['57201089857', '55938527500', '57191305015']",
11,85041438757,Code-Reuse attacks for theweb: Breaking cross-site scripting mitigations via script gadgets,Proceedings of the ACM Conference on Computer and Communications Security,15437221,"[{'@_fa': 'true', '$': '9781450349468'}]",,,1709-1723,30.10.17,10.1145/3133956.3134091,33,"[{'name': 'Google LLC', 'city': 'Mountain View', 'country': 'United States'}]",Conference Proceeding,Conference Paper,"['42262007400', '57200510620', '57200512747', '56197026700', '23135290500']",
12,85039942396,Extenuating web vulnerability with a detection and protection mechanism for a secure web access,"2017 4th International Conference on Signal Processing, Communication and Networking, ICSCN 2017",,"[{'@_fa': 'true', '$': '9781509047406'}]",,,,26.10.17,10.1109/ICSCN.2017.8085652,5,"[{'name': 'Ethiraj College For Women', 'city': 'Chennai', 'country': 'India'}, {'name': 'B.S.Abdur Rahman University', 'city': 'Chennai', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['57213758251', '55630786400']",
13,85027970556,Smart XSS attack surveillance system for OSN in virtualized intelligence network of nodes of fog computing,International Journal of Web Services Research,15457362,,15465004,14,Jan.32,01.10.17,10.4018/IJWSR.2017100101,13,"[{'name': 'National Institute of Technology Kurukshetra', 'city': 'Kurukshetra', 'country': 'India'}]",Journal,Article,"['56925715300', '34770593700']",
14,85048367889,An unsupervised method for detection of XSS attack,International Journal of Network Security,1816353X,,18163548,19,761-775,01.09.17,10.6633/IJNS.201709.19(5).14,23,"[{'name': 'University of Colorado at Colorado Springs', 'city': 'Colorado Springs', 'country': 'United States'}, {'name': 'Tezpur University', 'city': 'Tezpur', 'country': 'India'}]",Journal,Article,"['58386844200', '57197488028', '7202806918', '57203217689']",
15,85029412628,Detecting cross-site scripting vulnerabilities through automated unit testing,"Proceedings - 2017 IEEE International Conference on Software Quality, Reliability and Security, QRS 2017",,"[{'@_fa': 'true', '$': '9781538605929'}]",,,364-373,11.08.17,10.1109/QRS.2017.46,28,"[{'name': 'The University of North Carolina at Charlotte', 'city': 'Charlotte', 'country': 'United States'}]",Conference Proceeding,Conference Paper,"['57052212400', '36918104500', '25926003900']",
16,85056639491,"WAVE: Black Box Detection of XSS, CSRF and Information Leakage Vulnerabilities","2017 14th International ISC (Iranian Society of Cryptology) Conference on Information Security and Cryptology, ISCISC 2017",,"[{'@_fa': 'true', '$': '9781538665602'}]",,,99-104,02.07.17,10.1109/ISCISC.2017.8488361,1,"[{'name': 'Malek Ashtar University of Technology', 'city': 'Tehran', 'country': 'Iran'}]",Conference Proceeding,Conference Paper,"['57204669472', '50861557800', '57204682059']",
17,85050825822,Result evaluation of field authentication based SQL injection and XSS attack exposure,"IEEE International Conference on Information, Communication, Instrumentation and Control, ICICIC 2017",,"[{'@_fa': 'true', '$': '9781509063130'}]",,2018-January,01.Jun,02.07.17,10.1109/ICOMICON.2017.8279148,4,"[{'name': 'Shri Vaishnav Vidyapeeth Vishwavidyalaya', 'city': 'Indore', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['57203166810', '57191631556']",
18,85048166185,HXD: Hybrid XSS detection by using a headless browser,"Proceedings of the 2017 4th International Conference on Computer Applications and Information Processing Technology, CAIPT 2017",,"[{'@_fa': 'true', '$': '9781538606001'}]",,2018-January,01.Apr,02.07.17,10.1109/CAIPT.2017.8320672,12,"[{'name': 'NAVER Corporation', 'city': 'Seongnam', 'country': 'South Korea'}, {'name': 'Sejong University', 'city': 'Seoul', 'country': 'South Korea'}]",Conference Proceeding,Conference Paper,"['57202389527', '57202395831', '57202389764', '35102430200']",
19,85047162886,Detection &amp; prevention of website vulnerabilities: Current scenario and future trends,"Proceedings of the 2nd International Conference on Communication and Electronics Systems, ICCES 2017",,"[{'@_fa': 'true', '$': '9781509050130'}]",,2018-January,429-435,02.07.17,10.1109/CESYS.2017.8321315,8,"[{'name': 'National Institute of Technology Kurukshetra', 'city': 'Kurukshetra', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['56131651000', '57213857721']",
20,85047465052,Cross site scripting (XSS) attack detection using intrustion detection system,"Proceedings of the 2017 International Conference on Intelligent Computing and Control Systems, ICICCS 2017",,"[{'@_fa': 'true', '$': '9781538627457'}]",,2018-January,199-203,01.07.17,10.1109/ICCONS.2017.8250709,11,"[{'name': 'M.I.T.S. Gwalior', 'city': None, 'country': 'India'}]",Conference Proceeding,Conference Paper,"['57215362797', '57215340922', '35728085800']",
21,85046958918,A comparative analysis of Cross Site Scripting (XSS) detecting and defensive techniques,"2017 IEEE 8th International Conference on Intelligent Computing and Information Systems, ICICIS 2017",,"[{'@_fa': 'true', '$': '9772371723'}, {'@_fa': 'true', '$': '9789772371723'}]",,2018-January,36-42,01.07.17,10.1109/INTELCIS.2017.8260024,16,"[{'name': 'Faculty of Computer and Information Sciences', 'city': 'Cairo', 'country': 'Egypt'}]",Conference Proceeding,Conference Paper,"['57215279127', '57039027100', '36903823300', '36762342200']",
22,85019251774,Payload recognition and detection of Cross Site Scripting attack,"2017 2nd International Conference on Anti-Cyber Crimes, ICACC 2017",,"[{'@_fa': 'true', '$': '9781509058136'}]",,,172-176,19.04.17,10.1109/Anti-Cybercrime.2017.7905285,6,"[{'name': 'Al Baha University', 'city': 'Al-Baha', 'country': 'Saudi Arabia'}, {'name': 'Universitas Sriwijaya', 'city': 'Indralaya', 'country': 'Indonesia'}, {'name': 'Universiti Teknologi Malaysia', 'city': 'Johor Bahru', 'country': 'Malaysia'}]",Conference Proceeding,Conference Paper,"['58353918800', '57194205196', '36449642900', '57194202577', '57194219033', '58131692700']",
23,85017304690,Large-Scale Detection of DOM-Based XSS Based on Publisher and Subscriber Model,"Proceedings - 2016 International Conference on Computational Science and Computational Intelligence, CSCI 2016",,"[{'@_fa': 'true', '$': '9781509055104'}]",,,975-980,17.03.17,10.1109/CSCI.2016.0187,3,"[{'name': 'Hongik University', 'city': 'Seoul', 'country': 'South Korea'}]",Conference Proceeding,Conference Paper,"['57193876806', '7404626583']",
24,85017288701,Recent attack prevention techniques in web service applications,"International Conference on Automatic Control and Dynamic Optimization Techniques, ICACDOT 2016",,"[{'@_fa': 'true', '$': '9781509020805'}]",,,1174-1180,13.03.17,10.1109/ICACDOT.2016.7877771,11,"[{'name': 'K. J. Somaiya College of Engineering', 'city': 'Mumbai', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['57193879840', '39861767300']",
0,85017249435,XSS vulnerability assessment and prevention in web application,"Proceedings on 2016 2nd International Conference on Next Generation Computing Technologies, NGCT 2016",,"[{'@_fa': 'true', '$': '9781509032570'}]",,,850-853,13.03.17,10.1109/NGCT.2016.7877529,18,"[{'name': 'Manipal University Jaipur', 'city': 'Jaipur', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['56537872200', '57193871045', '56520607200']",
1,85016215655,Detection of SQL injection and XSS attacks in three tier web applications,"Proceedings - 2nd International Conference on Computing, Communication, Control and Automation, ICCUBEA 2016",,"[{'@_fa': 'true', '$': '9781509032914'}]",,,,21.02.17,10.1109/ICCUBEA.2016.7860069,11,"[{'name': 'Smt. Kashibai Navale College of Engineering', 'city': 'Pune', 'country': 'India'}, {'name': 'Prawara Rural Education Society', 'city': None, 'country': 'India'}]",Conference Proceeding,Conference Paper,"['56642824800', '56642789800']",
2,85015347983,A New Cross-Site Scripting Detection Mechanism Integrated with HTML5 and CORS Properties by Using Browser Extensions,"Proceedings - 2016 International Computer Symposium, ICS 2016",,"[{'@_fa': 'true', '$': '9781509034383'}]",,,264-269,16.02.17,10.1109/ICS.2016.0060,16,"[{'name': 'National Chiayi University', 'city': 'Chiayi', 'country': 'Taiwan'}]",Conference Proceeding,Conference Paper,"['56973527600', '57193631295']",
3,85016182737,Automatic generation of Content Security Policy to mitigate cross site scripting,"Proceeding - 2016 2nd International Conference on Science in Information Technology, ICSITech 2016: Information Science for Green Society and Environment",,"[{'@_fa': 'true', '$': '9781509017218'}]",,,324-328,13.02.17,10.1109/ICSITech.2016.7852656,0,"[{'name': 'Universiti Putra Malaysia', 'city': 'Serdang', 'country': 'Malaysia'}]",Conference Proceeding,Conference Paper,"['22135790400', '39861316500', '25824744000']",
4,85083348015,The generation of XSS attacks developing in the detect detection,Lecture Notes on Data Engineering and Communications Technologies,23674512,,23674520,2,353-361,01.01.17,10.1007/978-3-319-49106-6_33,3,"[{'name': 'Beijing University of Posts and Telecommunications', 'city': 'Beijing', 'country': 'China'}, {'name': 'China Electric Power Research Institute', 'city': 'Beijing', 'country': 'China'}, {'name': 'National Engineering Laboratory for Mobile Network Security', 'city': 'Beijing', 'country': 'China'}, {'name': 'China Information Technology Security Evaluation Center', 'city': 'Beijing', 'country': 'China'}]",Book Series,Book Chapter,"['12762382900', '57218830844', '57189057326', '55500026300']",
5,85057642204,Eradicating cross site scripting attack for a secure web access,International Journal of Applied Engineering Research,9734562,,9739769,12,10176-10183,01.01.17,,1,"[{'name': 'B.S.Abdur Rahman University', 'city': 'Chennai', 'country': 'India'}]",Journal,Article,"['57213758251', '55630786400']",
6,85052471351,Information theoretic xss attack detection in web applications,"Application Development and Design: Concepts, Methodologies, Tools, and Applications",,"[{'@_fa': 'true', '$': '9781522534235'}, {'@_fa': 'true', '$': '9781522536000'}]",,,972-987,01.01.17,10.4018/978-1-5225-3422-8.ch042,0,"[{'name': 'Kennesaw State University', 'city': 'Kennesaw', 'country': 'United States'}]",Book,Book Chapter,"['23096391900', '7005096186', '55787254400', '56077825900']",
7,85052448341,BDS: Browser dependent XSS sanitizer,"Application Development and Design: Concepts, Methodologies, Tools, and Applications",,"[{'@_fa': 'true', '$': '9781522534235'}, {'@_fa': 'true', '$': '9781522536000'}]",,,910-927,01.01.17,10.4018/978-1-5225-3422-8.ch039,0,"[{'name': 'National Institute of Technology Kurukshetra', 'city': 'Kurukshetra', 'country': 'India'}]",Book,Book Chapter,"['56925715300', '34770593700']",
8,85041541779,Cross Site Scripting: Removing Approaches in Web Application,Procedia Computer Science,,,18770509,124,647-655,01.01.17,10.1016/j.procs.2017.12.201,8,"[{'name': 'Universiti Sains Malaysia', 'city': 'Minden', 'country': 'Malaysia'}]",Conference Proceeding,Conference Paper,"['57200258754', '56565420900']",https://api.elsevier.com/content/article/eid/1-s2.0-S1877050917329691
9,85036526235,Fatal injection: A survey of modern code injection attack countermeasures,PeerJ Computer Science,,,23765992,2017,,01.01.17,10.7717/peerj-cs.136,14,"[{'name': 'Athens University of Economics and Business', 'city': 'Athens', 'country': 'Greece'}]",Journal,Article,"['36886013800', '35566637400']",
10,85029543809,DOMPurify: Client-side protection against XSS and markup injection,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),3029743,"[{'@_fa': 'true', '$': '9783319663982'}]",16113349,10493 LNCS,116-134,01.01.17,10.1007/978-3-319-66399-9_7,11,"[{'name': 'Ruhr-Universitat Bochum', 'city': 'Bochum', 'country': 'Germany'}]",Book Series,Conference Paper,"['54383414200', '57195674308', '8662537600']",
11,85029003429,XSSClassifier: An efficient XSS attack detection approach based on machine learning classifier on SNSs,Journal of Information Processing Systems,1976913X,,2092805X,13,1014-1028,01.01.17,10.3745/JIPS.03.0079,65,"[{'name': 'Seoul National University of Science and Technology', 'city': 'Seoul', 'country': 'South Korea'}]",Journal,Article,"['57195505719', '57191076911', '55665406600']",
12,85028851324,Securing web applications from SQLIA using progressive detector,International Journal of Information Systems and Change Management,14793121,,1479313X,9,44-69,01.01.17,10.1504/IJISCM.2017.086227,0,"[{'name': 'K.L.N. College of Engineering', 'city': 'Sivaganga', 'country': 'India'}, {'name': 'Thiagarajar College of Engineering', 'city': 'Madurai', 'country': 'India'}]",Journal,Article,"['23984934400', '23985175900']",
13,85026355962,RTF editor XSS fuzz framework,Advances in Intelligent Systems and Computing,21945357,"[{'@_fa': 'true', '$': '9783319615417'}]",,612,941-951,01.01.17,10.1007/978-3-319-61542-4_95,1,"[{'name': 'Beijing University of Posts and Telecommunications', 'city': 'Beijing', 'country': 'China'}, {'name': 'National Engineering Laboratory for Mobile Network Security', 'city': 'Beijing', 'country': 'China'}]",Book Series,Conference Paper,"['57192452192', '57195233143']",
14,85022323574,Idea: Optimized automatic sanitizer placement,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),3029743,"[{'@_fa': 'true', '$': '9783319621043'}]",16113349,10379 LNCS,87-96,01.01.17,10.1007/978-3-319-62105-0_6,1,"[{'name': 'Universität Potsdam', 'city': 'Potsdam', 'country': 'Germany'}]",Book Series,Conference Paper,"['57194795970', '25822399000']",
15,85020219821,A novel framework to alleviate dissemination of XSS worms in online social network (OSN) using view segregation,Neural Network World,12100552,,,27,May.25,01.01.17,10.14311/NNW.2017.27.001,19,"[{'name': 'National Institute of Technology Kurukshetra', 'city': 'Kurukshetra', 'country': 'India'}]",Journal,Article,"['57192093993', '34770593700']",
16,85011579256,Cross-Site Scripting (XSS) attacks and defense mechanisms: classification and state-of-the-art,International Journal of System Assurance Engineering and Management,9756809,,9764348,8,512-530,01.01.17,10.1007/s13198-015-0376-0,110,"[{'name': 'National Institute of Technology Kurukshetra', 'city': 'Kurukshetra', 'country': 'India'}]",Journal,Review,"['56925715300', '34770593700']",
